Sync,Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm
LCS,24-07-22,10:57:31.698,FO,156,362,834,0,0.566,0.0,0,0.84,0,0,0,0,0,0,362,834,0.566
,24-07-22,10:57:41.816,F,157,457,924,44,0.505,9.3,376,0.84,0.852,-0.161,0.701,-0.097,0.548,-0.053,362,834,0.566
,24-07-22,10:57:51.939,F,158,466,925,80,0.496,16.7,377,0.84,0.838,-0.161,0.678,-0.098,0.559,-0.055,362,834,0.566
,24-07-22,10:58:02.056,F,159,494,943,116,0.476,23.2,387,0.84,0.808,-0.178,0.633,-0.116,0.592,-0.068,362,834,0.566
,24-07-22,10:58:12.181,F,160,532,944,161,0.436,29.5,378,0.84,0.728,-0.199,0.517,-0.117,0.638,-0.074,362,834,0.566
,24-07-22,10:58:22.296,F,161,578,955,222,0.395,36.8,394,0.84,0.672,-0.189,0.458,-0.127,0.693,-0.088,362,834,0.566
,24-07-22,10:58:32.421,F,162,647,966,337,0.330,46.7,402,0.84,0.566,-0.195,0.352,-0.137,0.776,-0.106,362,834,0.566
,24-07-22,10:58:42.535,F,163,708,962,504,0.264,55.9,398,0.84,0.450,-0.195,0.253,-0.133,0.849,-0.113,362,834,0.566
,24-07-22,10:58:52.654,F,164,740,929,743,0.203,63.3,381,0.84,0.345,-0.161,0.178,-0.102,0.887,-0.090,362,834,0.566
,24-07-22,10:59:02.776,F,165,747,881,1112,0.152,71.0,373,0.84,0.264,-0.076,0.132,-0.053,0.896,-0.048,362,834,0.566
,24-07-22,10:59:12.892,F,166,761,874,1453,0.129,78.7,378,0.84,0.228,-0.051,0.113,-0.046,0.912,-0.041,362,834,0.566
,24-07-22,10:59:23.009,F,167,795,882,2033,0.099,84.5,387,0.84,0.176,-0.049,0.086,-0.054,0.953,-0.052,362,834,0.566
LCE,24-07-22,10:59:33.133,F,168,824,891,2650,0.075,83.5,389,0.84,0.133,-0.064,0.063,-0.064,0.988,-0.063,362,834,0.566
,24-07-22,11:01:32.651,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: 0.000, ETRmPot: 77.697 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-22,11:01:32.651,REG2,,"#1: alpha: 0.154, ETRm: 76.549, Ik: 496.089   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-22,11:01:34.036,FO,169,153,304,0,0.497,0.0,0,0.84,0,0,0,0,0,0,153,304,0.497
,24-07-22,11:01:44.161,F,170,178,326,44,0.454,8.4,154,0.84,0.860,-0.139,0.744,-0.067,0.586,-0.040,153,304,0.497
,24-07-22,11:01:54.278,F,171,182,332,80,0.452,15.2,149,0.84,0.820,-0.212,0.671,-0.084,0.599,-0.051,153,304,0.497
,24-07-22,11:02:04.396,F,172,175,303,116,0.422,20.6,136,0.84,0.766,-0.106,0.595,0.003,0.576,0.002,153,304,0.497
,24-07-22,11:02:14.515,F,173,168,278,161,0.396,26.8,134,0.84,0.764,0.046,0.609,0.094,0.553,0.051,153,304,0.497
,24-07-22,11:02:24.630,F,174,176,277,222,0.365,34.0,136,0.84,0.716,0.066,0.553,0.097,0.579,0.056,153,304,0.497
,24-07-22,11:02:34.754,F,175,195,283,337,0.311,44.0,137,0.84,0.603,0.033,0.424,0.074,0.641,0.048,153,304,0.497
,24-07-22,11:02:44.872,F,176,216,293,504,0.263,55.7,140,0.84,0.503,-0.013,0.326,0.038,0.711,0.026,153,304,0.497
,24-07-22,11:02:54.996,F,177,238,302,743,0.212,66.2,146,0.84,0.410,-0.033,0.252,0.007,0.783,0.005,153,304,0.497
,24-07-22,11:03:05.114,F,178,259,308,1112,0.159,74.3,147,0.84,0.304,-0.066,0.173,-0.013,0.852,-0.011,153,304,0.497
,24-07-22,11:03:15.228,F,179,276,314,1453,0.121,73.8,146,0.84,0.226,-0.113,0.120,-0.032,0.908,-0.029,153,304,0.497
,24-07-22,11:03:25.353,F,180,283,313,2033,0.096,82.0,144,0.84,0.178,-0.119,0.091,-0.029,0.931,-0.027,153,304,0.497
LCE,24-07-22,11:03:35.472,F,181,284,305,2650,0.069,76.8,144,0.84,0.130,-0.066,0.066,-0.003,0.934,-0.003,153,304,0.497
,24-07-22,11:05:55.352,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 28.418 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-22,11:05:55.352,REG2,,"#1: alpha: 0.110, ETRm: 36.100, Ik: 326.906   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-22,11:05:56.913,FO,182,177,324,0,0.454,0.0,0,0.84,0,0,0,0,0,0,177,324,0.454
,24-07-22,11:06:07.036,F,183,277,433,44,0.360,6.7,257,0.84,0.886,-0.197,0.822,-0.252,0.855,-0.215,177,324,0.454
,24-07-22,11:06:17.158,F,184,332,500,80,0.336,11.3,283,0.84,0.774,-0.476,0.660,-0.352,1.025,-0.361,177,324,0.454
,24-07-22,11:06:27.271,F,185,405,575,116,0.296,14.4,317,0.84,0.659,-0.755,0.516,-0.437,1.250,-0.546,177,324,0.454
,24-07-22,11:06:37.396,F,186,479,658,161,0.272,18.4,343,0.84,0.568,-1.143,0.407,-0.508,1.478,-0.750,177,324,0.454
,24-07-22,11:06:47.507,F,187,521,671,222,0.224,20.9,346,0.84,0.462,-1.211,0.307,-0.517,1.608,-0.832,177,324,0.454
,24-07-22,11:06:57.627,F,188,566,693,337,0.183,25.9,358,0.84,0.379,-1.279,0.240,-0.532,1.747,-0.930,177,324,0.454
,24-07-22,11:07:07.751,F,189,613,712,505,0.139,29.5,363,0.84,0.284,-1.374,0.168,-0.545,1.892,-1.031,177,324,0.454
,24-07-22,11:07:17.874,F,190,645,719,743,0.103,32.1,368,0.84,0.211,-1.388,0.120,-0.549,1.991,-1.094,177,324,0.454
,24-07-22,11:07:27.937,F,191,685,739,1112,0.073,34.1,375,0.84,0.148,-1.476,0.081,-0.562,2.114,-1.187,177,324,0.454
,24-07-22,11:07:38.054,F,192,707,750,1453,0.057,34.8,375,0.84,0.115,-1.551,0.061,-0.568,2.182,-1.239,177,324,0.454
,24-07-22,11:07:48.224,F,193,716,749,2033,0.044,37.6,363,0.84,0.085,-1.626,0.043,-0.567,2.210,-1.254,177,324,0.454
LCE,24-07-22,11:07:58.349,F,194,713,742,2653,0.039,43.5,375,0.84,0.079,-1.497,0.042,-0.563,2.201,-1.240,177,324,0.454
,24-07-22,11:11:01.897,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 44.832 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-22,11:11:01.897,REG2,,"#1: alpha: 0.113, ETRm: 51.951, Ik: 461.421   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-22,11:11:03.285,FO,195,258,462,0,0.442,0.0,0,0.84,0,0,0,0,0,0,258,462,0.442
,24-07-22,11:11:13.405,F,196,306,470,44,0.349,6.4,253,0.84,0.756,-0.064,0.625,-0.017,0.662,-0.011,258,462,0.442
,24-07-22,11:11:23.524,F,197,312,477,80,0.346,11.6,263,0.84,0.771,-0.049,0.650,-0.031,0.675,-0.021,258,462,0.442
,24-07-22,11:11:33.601,F,198,333,487,116,0.316,15.4,278,0.84,0.737,-0.025,0.615,-0.051,0.721,-0.037,258,462,0.442
,24-07-22,11:11:43.695,F,199,366,517,161,0.292,19.7,284,0.84,0.648,-0.142,0.503,-0.106,0.792,-0.084,258,462,0.442
,24-07-22,11:11:53.886,F,200,390,530,222,0.264,24.6,297,0.84,0.601,-0.142,0.458,-0.128,0.844,-0.108,258,462,0.442
,24-07-22,11:12:04.006,F,201,431,554,337,0.222,31.4,299,0.84,0.482,-0.250,0.334,-0.166,0.933,-0.155,258,462,0.442
,24-07-22,11:12:14.122,F,202,440,539,505,0.184,39.0,291,0.84,0.399,-0.216,0.264,-0.143,0.952,-0.136,258,462,0.442
,24-07-22,11:12:24.243,F,203,469,547,743,0.143,44.6,294,0.84,0.308,-0.240,0.193,-0.155,1.015,-0.158,258,462,0.442
,24-07-22,11:12:34.359,F,204,493,550,1112,0.104,48.6,293,0.84,0.222,-0.260,0.132,-0.160,1.067,-0.171,258,462,0.442
,24-07-22,11:12:44.483,F,205,499,544,1452,0.083,50.6,294,0.84,0.180,-0.225,0.106,-0.151,1.080,-0.163,258,462,0.442
,24-07-22,11:12:54.600,F,206,510,544,2033,0.063,53.8,295,0.84,0.137,-0.221,0.079,-0.151,1.104,-0.167,258,462,0.442
LCE,24-07-22,11:13:04.723,F,207,524,552,2652,0.051,56.8,299,0.84,0.111,-0.240,0.063,-0.163,1.134,-0.185,258,462,0.442
,24-07-22,11:15:33.017,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: 0.000, ETRmPot: 42.118 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-22,11:15:33.017,REG2,,"#1: alpha: 0.089, ETRm: 41.587, Ik: 465.827   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-22,11:15:34.404,FO,208,292,514,0,0.432,0.0,0,0.84,0,0,0,0,0,0,292,514,0.432
,24-07-22,11:15:44.520,F,209,377,565,44,0.333,6.2,321,0.84,0.770,-0.099,0.656,-0.090,0.733,-0.066,292,514,0.432
,24-07-22,11:15:54.642,F,210,409,594,80,0.311,10.4,328,0.84,0.695,-0.198,0.557,-0.135,0.796,-0.107,292,514,0.432
,24-07-22,11:16:04.782,F,211,441,612,116,0.279,13.6,334,0.84,0.615,-0.252,0.466,-0.160,0.858,-0.137,292,514,0.432
,24-07-22,11:16:14.900,F,212,468,620,161,0.245,16.6,341,0.84,0.545,-0.257,0.397,-0.171,0.911,-0.156,292,514,0.432
,24-07-22,11:16:25.024,F,213,492,626,222,0.214,20.0,344,0.84,0.475,-0.270,0.332,-0.179,0.957,-0.171,292,514,0.432
,24-07-22,11:16:35.143,F,214,524,635,337,0.175,24.8,349,0.84,0.388,-0.288,0.258,-0.191,1.019,-0.194,292,514,0.432
,24-07-22,11:16:45.258,F,215,548,636,504,0.138,29.2,348,0.84,0.306,-0.297,0.194,-0.192,1.066,-0.204,292,514,0.432
,24-07-22,11:16:55.382,F,216,562,631,743,0.109,34.0,344,0.84,0.240,-0.293,0.147,-0.185,1.093,-0.202,292,514,0.432
,24-07-22,11:17:05.500,F,217,572,625,1111,0.085,39.7,344,0.84,0.189,-0.266,0.114,-0.178,1.113,-0.198,292,514,0.432
,24-07-22,11:17:15.616,F,218,574,618,1453,0.071,43.3,341,0.84,0.159,-0.248,0.094,-0.168,1.117,-0.188,292,514,0.432
,24-07-22,11:17:25.739,F,219,578,612,2032,0.056,47.8,342,0.84,0.126,-0.216,0.075,-0.160,1.125,-0.181,292,514,0.432
LCE,24-07-22,11:17:35.858,F,220,577,598,2651,0.035,39.0,330,0.84,0.078,-0.207,0.045,-0.140,1.123,-0.158,292,514,0.432
,24-07-22,11:19:42.413,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 37.638 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-22,11:19:42.413,REG2,,"#1: alpha: 0.104, ETRm: 40.614, Ik: 389.421   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-22,11:19:43.810,FO,221,292,478,0,0.389,0.0,0,0.84,0,0,0,0,0,0,292,478,0.389
,24-07-22,11:19:53.928,F,222,346,490,44,0.294,5.4,293,0.84,0.731,-0.059,0.619,-0.024,0.724,-0.018,292,478,0.389
,24-07-22,11:20:03.996,F,223,347,496,80,0.300,10.1,295,0.84,0.741,-0.081,0.630,-0.036,0.726,-0.026,292,478,0.389
,24-07-22,11:20:14.171,F,224,361,504,116,0.284,13.8,298,0.84,0.694,-0.108,0.573,-0.052,0.755,-0.039,292,478,0.389
,24-07-22,11:20:24.285,F,225,381,515,161,0.260,17.6,300,0.84,0.623,-0.156,0.491,-0.072,0.797,-0.057,292,478,0.389
,24-07-22,11:20:34.405,F,226,398,516,222,0.229,21.4,304,0.84,0.557,-0.140,0.425,-0.074,0.833,-0.062,292,478,0.389
,24-07-22,11:20:44.532,F,227,428,529,337,0.191,27.0,316,0.84,0.474,-0.145,0.350,-0.096,0.895,-0.086,292,478,0.389
,24-07-22,11:20:54.647,F,228,490,585,504,0.162,34.3,342,0.84,0.391,-0.306,0.273,-0.183,1.025,-0.187,292,478,0.389
,24-07-22,11:21:04.764,F,229,566,634,743,0.107,33.4,358,0.84,0.246,-0.484,0.156,-0.246,1.184,-0.291,292,478,0.389
,24-07-22,11:21:14.889,F,230,647,704,1112,0.081,37.8,366,0.84,0.169,-0.817,0.096,-0.321,1.354,-0.435,292,478,0.389
,24-07-22,11:21:25.007,F,231,686,733,1453,0.064,39.1,405,0.84,0.143,-0.763,0.084,-0.348,1.435,-0.499,292,478,0.389
,24-07-22,11:21:35.123,F,232,805,857,2033,0.061,52.1,444,0.84,0.126,-1.220,0.069,-0.442,1.684,-0.745,292,478,0.389
LCE,24-07-22,11:21:45.248,F,233,899,931,2651,0.034,37.9,456,0.84,0.067,-1.554,0.034,-0.487,1.881,-0.915,292,478,0.389
,24-07-22,11:23:37.171,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.006, ETRmPot: 45.231 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-22,11:23:37.171,REG2,,"#1: alpha: 0.113, ETRm: 56.766, Ik: 500.837   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-22,11:23:38.744,FO,234,327,619,0,0.472,0.0,0,0.84,0,0,0,0,0,0,327,619,0.472
,24-07-22,11:23:48.861,F,235,388,611,44,0.365,6.7,306,0.84,0.731,-0.045,0.577,0.013,0.627,0.008,327,619,0.472
,24-07-22,11:23:58.974,F,236,383,595,80,0.356,12.0,292,0.84,0.700,-0.038,0.534,0.040,0.619,0.025,327,619,0.472
,24-07-22,11:24:09.098,F,237,369,564,116,0.346,16.9,292,0.84,0.717,0.068,0.567,0.098,0.596,0.058,327,619,0.472
,24-07-22,11:24:19.222,F,238,398,579,161,0.313,21.2,296,0.84,0.640,0.031,0.476,0.069,0.643,0.044,327,619,0.472
,24-07-22,11:24:29.339,F,239,422,589,222,0.284,26.5,317,0.84,0.614,0.068,0.461,0.051,0.682,0.034,327,619,0.472
,24-07-22,11:24:39.454,F,240,480,625,337,0.232,32.8,330,0.84,0.492,-0.010,0.338,-0.010,0.775,-0.007,327,619,0.472
,24-07-22,11:24:49.577,F,241,523,643,505,0.187,39.7,332,0.84,0.386,-0.065,0.245,-0.037,0.845,-0.032,327,619,0.472
,24-07-22,11:24:59.688,F,242,552,647,743,0.147,45.9,335,0.84,0.304,-0.068,0.184,-0.043,0.892,-0.039,327,619,0.472
,24-07-22,11:25:09.815,F,243,575,648,1112,0.113,52.8,334,0.84,0.232,-0.075,0.135,-0.045,0.929,-0.042,327,619,0.472
,24-07-22,11:25:19.936,F,244,584,641,1453,0.089,54.3,335,0.84,0.186,-0.048,0.107,-0.034,0.943,-0.032,327,619,0.472
,24-07-22,11:25:30.053,F,245,597,641,2033,0.069,58.9,338,0.84,0.145,-0.038,0.082,-0.034,0.964,-0.033,327,619,0.472
LCE,24-07-22,11:25:40.178,F,246,615,652,2650,0.057,63.4,353,0.84,0.124,-0.024,0.071,-0.051,0.994,-0.051,327,619,0.472
,24-07-22,11:27:53.125,REG1,,"#1: alpha: 0.160, ETRm: 69.055, Ik: 432.584   ( beta: 0.003, ETRmPot: 75.878 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-22,11:27:53.125,REG2,,"#1: alpha: 0.129, ETRm: 67.831, Ik: 525.976   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-22,11:27:54.520,FO,247,564,1111,0,0.492,0.0,0,0.84,0,0,0,0,0,0,564,1111,0.492
,24-07-22,11:28:04.633,F,248,656,1122,44,0.415,7.7,508,0.84,0.759,-0.122,0.588,-0.010,0.590,-0.005,564,1111,0.492
,24-07-22,11:28:14.748,F,249,688,1137,80,0.395,13.3,506,0.84,0.712,-0.154,0.524,-0.023,0.619,-0.014,564,1111,0.492
,24-07-22,11:28:24.873,F,250,714,1121,116,0.363,17.7,507,0.84,0.663,-0.122,0.471,-0.009,0.643,-0.006,564,1111,0.492
,24-07-22,11:28:34.998,F,251,739,1117,161,0.338,22.9,505,0.84,0.618,-0.119,0.422,-0.005,0.665,-0.003,564,1111,0.492
,24-07-22,11:28:45.110,F,252,754,1087,222,0.306,28.5,499,0.84,0.566,-0.075,0.375,0.022,0.679,0.015,564,1111,0.492
,24-07-22,11:28:55.233,F,253,778,1060,337,0.266,37.6,495,0.84,0.499,-0.033,0.317,0.048,0.700,0.034,564,1111,0.492
,24-07-22,11:29:05.349,F,254,806,1043,505,0.227,48.1,495,0.84,0.432,-0.002,0.265,0.065,0.725,0.048,564,1111,0.492
,24-07-22,11:29:15.471,F,255,847,1037,743,0.183,57.1,486,0.84,0.345,-0.007,0.198,0.071,0.762,0.055,564,1111,0.492
,24-07-22,11:29:25.594,F,256,840,971,1111,0.135,63.0,461,0.84,0.257,0.068,0.141,0.144,0.756,0.109,564,1111,0.492
,24-07-22,11:29:35.708,F,257,804,905,1452,0.112,68.3,449,0.84,0.221,0.166,0.123,0.228,0.724,0.164,564,1111,0.492
,24-07-22,11:29:45.830,F,258,809,887,2032,0.088,75.1,444,0.84,0.176,0.190,0.097,0.253,0.728,0.184,564,1111,0.492
LCE,24-07-22,11:29:55.953,F,259,789,838,2650,0.058,64.6,429,0.84,0.120,0.252,0.065,0.326,0.710,0.232,564,1111,0.492
,24-07-22,11:31:59.982,REG1,,"#1: alpha: 0.160, ETRm: 85.937, Ik: 538.698   ( beta: 0.008, ETRmPot: 104.572 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-22,11:31:59.982,REG2,,"#1: alpha: 0.131, ETRm: 84.746, Ik: 644.565   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-22,11:32:01.378,FO,260,424,754,0,0.438,0.0,0,0.84,0,0,0,0,0,0,424,754,0.438
,24-07-22,11:32:11.494,F,261,471,729,44,0.354,6.5,372,0.84,0.723,-0.082,0.571,0.034,0.625,0.021,424,754,0.438
,24-07-22,11:32:21.614,F,262,456,714,80,0.361,12.1,367,0.84,0.744,-0.052,0.599,0.056,0.605,0.034,424,754,0.438
,24-07-22,11:32:31.731,F,263,458,701,116,0.347,16.9,355,0.84,0.702,-0.048,0.544,0.076,0.607,0.046,424,754,0.438
,24-07-22,11:32:41.856,F,264,445,675,161,0.341,23.1,346,0.84,0.699,0.003,0.543,0.117,0.590,0.069,424,754,0.438
,24-07-22,11:32:51.972,F,265,443,657,222,0.326,30.4,339,0.84,0.673,0.036,0.515,0.148,0.588,0.086,424,754,0.438
,24-07-22,11:33:02.090,F,266,456,643,337,0.291,41.2,335,0.84,0.607,0.067,0.446,0.173,0.605,0.104,424,754,0.438
,24-07-22,11:33:12.212,F,267,470,631,504,0.255,54.0,338,0.84,0.549,0.112,0.395,0.195,0.623,0.122,424,754,0.438
,24-07-22,11:33:22.277,F,268,489,620,743,0.211,65.8,328,0.84,0.449,0.115,0.301,0.216,0.649,0.140,424,754,0.438
,24-07-22,11:33:32.454,F,269,506,609,1111,0.169,78.9,319,0.84,0.355,0.121,0.224,0.238,0.671,0.160,424,754,0.438
,24-07-22,11:33:42.567,F,270,489,566,1452,0.136,82.9,309,0.84,0.300,0.221,0.190,0.332,0.649,0.215,424,754,0.438
,24-07-22,11:33:52.690,F,271,512,571,2033,0.103,87.9,319,0.84,0.234,0.236,0.146,0.320,0.679,0.218,424,754,0.438
LCE,24-07-22,11:34:02.805,F,272,539,583,2651,0.075,83.5,318,0.84,0.166,0.197,0.098,0.293,0.715,0.210,424,754,0.438
,24-07-22,11:35:43.883,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.005, ETRmPot: 82.542 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-22,11:35:43.883,REG2,,"#1: alpha: 0.142, ETRm: 91.490, Ik: 644.055   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-22,11:35:45.287,FO,273,500,994,0,0.497,0.0,0,0.84,0,0,0,0,0,0,500,994,0.497
,24-07-22,11:35:55.403,F,274,547,993,44,0.449,8.3,452,0.84,0.824,-0.095,0.681,0.001,0.550,0.001,500,994,0.497
,24-07-22,11:36:05.540,F,275,540,962,80,0.439,14.8,452,0.84,0.827,-0.032,0.692,0.033,0.543,0.018,500,994,0.497
,24-07-22,11:36:15.587,F,276,569,985,116,0.422,20.6,446,0.84,0.772,-0.091,0.605,0.009,0.572,0.006,500,994,0.497
,24-07-22,11:36:25.776,F,277,585,971,161,0.398,26.9,451,0.84,0.742,-0.053,0.572,0.024,0.589,0.013,500,994,0.497
,24-07-22,11:36:35.899,F,278,611,968,222,0.369,34.4,451,0.84,0.691,-0.047,0.510,0.027,0.615,0.016,500,994,0.497
,24-07-22,11:36:46.018,F,279,655,966,337,0.322,45.6,450,0.84,0.603,-0.045,0.414,0.029,0.659,0.019,500,994,0.497
,24-07-22,11:36:56.134,F,280,681,936,504,0.272,57.6,445,0.84,0.519,0.006,0.339,0.062,0.685,0.043,500,994,0.497
,24-07-22,11:37:06.258,F,281,725,932,743,0.222,69.3,440,0.84,0.421,0.004,0.256,0.067,0.729,0.049,500,994,0.497
,24-07-22,11:37:16.373,F,282,758,914,1111,0.171,79.8,434,0.84,0.325,0.028,0.186,0.088,0.763,0.066,500,994,0.497
,24-07-22,11:37:26.498,F,283,762,893,1453,0.147,89.7,426,0.84,0.281,0.055,0.157,0.113,0.767,0.086,500,994,0.497
,24-07-22,11:37:36.612,F,284,775,871,2033,0.110,93.9,422,0.84,0.214,0.091,0.117,0.141,0.780,0.110,500,994,0.497
LCE,24-07-22,11:37:46.736,F,285,779,852,2650,0.086,95.7,415,0.84,0.167,0.115,0.089,0.167,0.784,0.130,500,994,0.497
,24-07-22,11:39:32.697,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 69.141 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-22,11:39:32.697,REG2,,"#1: alpha: 0.129, ETRm: 74.278, Ik: 574.706   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-22,11:39:34.092,FO,286,463,929,0,0.502,0.0,0,0.84,0,0,0,0,0,0,463,929,0.502
,24-07-22,11:39:44.205,F,287,545,946,44,0.424,7.8,422,0.84,0.765,-0.124,0.592,-0.018,0.587,-0.011,463,929,0.502
,24-07-22,11:39:54.324,F,288,550,932,80,0.410,13.8,423,0.84,0.750,-0.092,0.577,-0.003,0.592,-0.002,463,929,0.502
,24-07-22,11:40:04.449,F,289,577,929,116,0.379,18.5,423,0.84,0.696,-0.086,0.510,0.000,0.621,0.000,463,929,0.502
,24-07-22,11:40:14.566,F,290,603,929,161,0.351,23.7,428,0.84,0.651,-0.075,0.462,0.000,0.649,0.000,463,929,0.502
,24-07-22,11:40:24.690,F,291,631,931,222,0.322,30.0,426,0.84,0.594,-0.084,0.401,-0.002,0.679,-0.001,463,929,0.502
,24-07-22,11:40:34.804,F,292,665,920,337,0.277,39.2,426,0.84,0.516,-0.060,0.331,0.010,0.716,0.007,463,929,0.502
,24-07-22,11:40:44.928,F,293,709,926,504,0.234,49.5,434,0.84,0.441,-0.056,0.270,0.003,0.763,0.003,463,929,0.502
,24-07-22,11:40:55.043,F,294,757,933,743,0.189,59.0,434,0.84,0.353,-0.071,0.202,-0.004,0.815,-0.004,463,929,0.502
,24-07-22,11:41:05.170,F,295,802,943,1111,0.150,70.0,449,0.84,0.285,-0.060,0.160,-0.015,0.863,-0.013,463,929,0.502
,24-07-22,11:41:15.287,F,296,838,950,1452,0.118,72.0,440,0.84,0.220,-0.094,0.116,-0.022,0.902,-0.020,463,929,0.502
,24-07-22,11:41:25.407,F,297,833,914,2031,0.089,75.9,430,0.84,0.167,-0.039,0.086,0.016,0.897,0.014,463,929,0.502
LCE,24-07-22,11:41:35.522,F,298,816,877,2650,0.070,77.9,420,0.84,0.133,0.019,0.068,0.059,0.878,0.052,463,929,0.502
,24-07-22,11:43:35.497,REG1,,"#1: alpha: 0.187, ETRm: 73.061, Ik: 390.551   ( beta: 0.006, ETRmPot: 83.643 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-22,11:43:35.497,REG2,,"#1: alpha: 0.155, ETRm: 71.206, Ik: 460.753   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-22,11:43:37.032,FO,299,448,936,0,0.521,0.0,0,0.84,0,0,0,0,0,0,448,936,0.521
,24-07-22,11:43:47.145,F,300,581,1051,44,0.447,8.3,482,0.84,0.826,-0.166,0.685,-0.109,0.621,-0.068,448,936,0.521
,24-07-22,11:43:57.270,F,301,604,1076,80,0.439,14.8,500,0.84,0.819,-0.180,0.678,-0.130,0.645,-0.084,448,936,0.521
,24-07-22,11:44:07.384,F,302,656,1150,116,0.430,20.9,522,0.84,0.787,-0.287,0.626,-0.186,0.701,-0.131,448,936,0.521
,24-07-22,11:44:17.510,F,303,718,1198,161,0.401,27.1,537,0.84,0.726,-0.355,0.543,-0.219,0.767,-0.168,448,936,0.521
,24-07-22,11:44:27.593,F,304,768,1210,222,0.365,34.0,542,0.84,0.662,-0.369,0.467,-0.226,0.821,-0.186,448,936,0.521
,24-07-22,11:44:37.744,F,305,840,1219,337,0.311,44.0,548,0.84,0.565,-0.375,0.369,-0.232,0.897,-0.208,448,936,0.521
,24-07-22,11:44:47.865,F,306,905,1197,504,0.244,51.6,542,0.84,0.446,-0.342,0.267,-0.218,0.967,-0.211,448,936,0.521
,24-07-22,11:44:57.988,F,307,946,1181,743,0.199,62.1,541,0.84,0.367,-0.311,0.210,-0.207,1.011,-0.210,448,936,0.521
,24-07-22,11:45:08.106,F,308,979,1147,1111,0.146,68.1,532,0.84,0.273,-0.260,0.148,-0.184,1.046,-0.192,448,936,0.521
,24-07-22,11:45:18.220,F,309,984,1123,1452,0.124,75.6,527,0.84,0.233,-0.221,0.125,-0.167,1.051,-0.175,448,936,0.521
,24-07-22,11:45:28.339,F,310,998,1099,2031,0.092,78.5,532,0.84,0.178,-0.162,0.095,-0.148,1.066,-0.158,448,936,0.521
LCE,24-07-22,11:45:38.464,F,311,1004,1067,2649,0.059,65.6,493,0.84,0.110,-0.176,0.054,-0.123,1.073,-0.132,448,936,0.521
,24-07-22,11:48:24.708,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 43.000 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-22,11:48:24.708,REG2,,"#1: alpha: 0.125, ETRm: 50.661, Ik: 405.782   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-22,11:48:26.101,FO,312,816,1622,0,0.497,0.0,0,0.84,0,0,0,0,0,0,816,1622,0.497
,24-07-22,11:48:36.227,F,313,1023,1690,44,0.395,7.3,810,0.84,0.758,-0.092,0.600,-0.040,0.631,-0.026,816,1622,0.497
,24-07-22,11:48:46.341,F,314,1078,1744,80,0.382,12.8,831,0.84,0.729,-0.133,0.562,-0.070,0.665,-0.047,816,1622,0.497
,24-07-22,11:48:56.460,F,315,1144,1764,116,0.351,17.1,836,0.84,0.668,-0.151,0.488,-0.080,0.705,-0.056,816,1622,0.497
